;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20091105;0,069613647;-1,147386376;-1,199864414;-1,136925647
20091106;-2,823052682;-2,755926399;-2,74059597;-2,587625894
20091109;-0,718393894;2,473440336;2,476195438;2,356242974
20091110;-1,087361203;-0,347781635;-0,366277643;-0,378672657
20091111;-1,468455168;0,53510129;0,517449252;0,524871513
20091112;-1,565443821;-2,482921658;-2,433706151;-2,240645258
20091113;0,748506489;-0,600994754;-0,634019074;-0,724731399
20091116;2,43105895;3,160126247;3,13064601;3,026229821
20091117;-2,879490195;0,266277974;0,326551408;0,388585796
20091118;1,11733006;0,631155844;0,637462317;0,676412773
20091119;-0,818152574;-2,329683365;-2,280988566;-2,092279219
20091120;-2,418863207;-0,568330127;-0,588086584;-0,492915354
20091123;0,229270257;0,336221706;0,320041238;0,234437765
20091124;-3,653729384;-1,299394582;-1,234583582;-1,140319744
20091125;1,960078431;2,556627306;2,504603193;2,438244172
20091126;0,387447211;-1,865845804;-1,85968931;-1,767350862
20091127;1,915033629;0,246481282;0,256805483;0,321424433
20091130;-0,303951602;1,657603003;1,665963373;1,652525518
20091201;2,628765716;1,115206083;1,103736277;1,002605487
20091202;0,591280363;-1,869926647;-1,83791679;-1,68478623
20091203;2,042375879;0,614441257;0,645858004;0,742864039
20091204;1,930699943;-1,077762549;-1,040486484;-0,877412404
20091207;4,705948411;-1,416067833;-1,400061402;-1,256328878
20091208;-4,705948411;-1,635704586;-1,656379571;-1,712648899
20091209;0,557104505;-3,795007508;-3,591958274;-3,191126828
20091210;-0,069468568;-0,734838662;-0,688926943;-0,606797978
20091211;1,243109931;0,027828023;-0,093103684;-0,133991128
20091214;0,274160556;0,013911108;0;0,060927316
20091215;0;0,222314945;0,093103684;-0,134089128
20091216;-1,725966214;1,929932148;1,726566778;1,44113908
20091217;-5,364174696;-1,246122044;-1,24911229;-0,893725756
20091218;-0,220669453;0,516586249;0,475185688;0,725253995
20091221;-8,687749922;-1,035854976;-1,04574386;-1,077687975
20091222;2,066846229;0,641859493;0,530857252;0,425196534
20091223;2,256027226;2,672914482;2,522514982;1,802067026
20091224;-2,020270732;1,133380609;1,116613026;0,865395716
20091229;-0,629923343;0,413010396;0,389864042;0,256500082
20091230;0,315457675;0,501060983;0,500814869;0,034926364
20091231;-1,347622456;-0,128238027;-0,087461741;-0,174753933
20100104;4,372281101;2,771452294;2,530218286;2,020037523
20100105;-3,024658646;0,584906154;0,559068058;0,740027286
20100106;-2,309939425;1,600231095;1,52748174;1,508527988
20100107;2,545881335;-0,465117118;-0,682678261;-0,661400315
20100108;2,098794489;-0,17190574;0,060070885;0,280788638
20100111;1,375117161;-0,492793901;-0,457446326;-0,258296511
20100112;-2,380150747;-2,084058706;-2,158752043;-1,781203141
20100113;1,694955831;-1,273260189;-1,2905006;-1,104983619
20100114;3,822121282;-0,317682458;-0,237574354;-0,104220958
20100115;-1,930275225;-1,875697334;-1,66628445;-1,411843065
20100118;2,735845309;-0,012969328;-0,050929464;-0,27063616
20100119;0,726747385;0,685066985;0,609448306;0,540541857
20100120;-3,237957631;-1,701892328;-1,659259509;-1,33311713
20100121;-0,901583868;-2,306265239;-2,291170257;-2,160948433
20100122;-0,909786412;-2,374441652;-2,304464282;-1,973224142
20100125;2,407941773;1,173914655;1,058920155;0,936313358
20100126;1,182571062;-0,544293084;-0,601807233;-0,750818962
20100127;-1,555010971;-1,443026483;-1,364056534;-1,255688781
20100128;-1,95936939;-0,152386259;-0,095231624;-0,300714423
20100129;-2,153929425;-0,933219392;-0,971080598;-0,793704954
20100201;-1,09461609;2,282730371;2,202073485;1,891931392
20100202;0,157109223;3,955734619;3,811869345;3,103865978
20100203;0,078462146;-0,18423482;-0,311082558;-0,204757675
20100204;3,619956282;-5,121010779;-5,250339787;-4,601490134
20100205;0,377501392;-3,584916766;-3,324598559;-3,063753056
20100208;3,553297577;0,744455836;0,845075452;0,778012223
20100209;-1,465227679;2,84046093;2,766428147;2,487531795
20100210;-2,163456257;0,617328252;0,54421903;0,138495458
20100211;-0,529301803;1,358347427;1,361115279;1,113555454
20100212;-1,836317858;-1,65967624;-1,728138052;-1,441218003
20100215;1,380390017;-0,536415563;-0,532533518;-0,531579533
20100216;1,361594409;4,278944136;4,22229842;3,724198988
20100217;-3,051342755;0,776575143;0,680185749;0,317383079
20100218;0,386548607;1,960465255;1,923756958;1,295652925
20100219;-3,454032525;0,525743341;0,586511945;0,132251297
20100222;2,055408328;0,535715567;0,570452203;0,658645576
20100223;-0,392003638;-1,745200203;-1,824146505;-1,551724165
20100224;2,559271128;1,08150919;1,075554543;0,905092765
20100225;-1,232681248;-2,332013957;-2,306060322;-2,112498128
20100226;0,772204609;1,68966848;1,667243789;1,376979047
20100301;2,506777673;-0,906272386;-0,965942213;-0,94845069
20100302;-0,225309896;1,663803132;1,579284284;0,936347815
20100303;1,788423226;1,359355239;1,366418021;1,119347307
20100304;-3,151048397;-0,899936361;-0,820142128;-0,263662665
20100305;1,362625171;1,704263934;1,621147662;1,465271317
20100308;-1,515180502;0,723375566;0,658510176;0,730532293
20100309;0,228745811;-0,698344277;-0,670976672;-0,600531684
20100310;0,758728981;0,807809028;0,709396321;0,447797119
20100311;-1,830714744;-0,024758604;-0,012188433;-0,152968201
20100312;-0,695251931;-1,007909982;-1,053802179;-1,387346613
20100315;1,462126855;-1,677320363;-1,714540695;-1,880253054
20100316;-0,843886865;2,38764798;2,132488446;1,617220861
20100317;0,461184522;1,760153756;1,533809741;1,272841784
20100318;0,535374128;-0,587373201;-0,350941245;-0,047292505
20100319;0,076248574;-1,983208281;-1,810447003;-1,633419327
20100322;0,152322954;0,822844688;0,762423762;0,718652033
20100323;-1,68845147;0,198461985;0,269146235;0,19077149
20100324;-1,089504941;-1,34732577;-1,1550878;-0,933467764
20100325;-0,943403223;-0,012560447;0,037071363;0,060099767
20100326;2,032908164;-0,402769582;-0,507835364;-0,626810153
20100329;-1,167782831;2,343370349;2,186282118;1,773776131
20100330;0,546662822;0,135426306;0,351707354;0,261003826
20100331;-0,077911963;1,73196182;1,692615885;1,5285424
20100401;2,006240129;1,571623735;1,535584154;1,482538157
20100406;2,638675517;0,313898996;0,366384655;0,516971257
20100407;0,667410709;-0,652150908;-0,412277267;0,022416499
20100408;0,221484033;-0,915499352;-0,552360438;-0,168246352
20100409;1,027155032;0,023579345;0,172940609;0,425675562
20100412;0,072966074;-0,07075472;0,207134712;0,712856661
20100413;-0,072966074;-0,059000533;-0,322395213;-0,456088448
20100414;3,725359154;1,472234323;1,36305873;1,252024554
20100415;-0,493480029;0,79088039;0,883458006;0,909744862
20100416;1,890150777;-1,843582575;-1,728887467;-1,240615352
20100419;0,966191091;-2,06798581;-1,852762586;-1,547484262
20100420;1,024949184;0,674439047;0,58268432;0,548253122
20100421;-0,340483815;1,055728281;1,14379388;1,462143904
20100422;0;-0,035011963;0,114810575;0,109902198
20100423;1,958860338;1,827485511;1,616242786;1,244421691
20100426;4,191838323;-0,482537701;-0,361950401;-0,119402999
20100427;-2,205018002;-1,216630498;-1,013618382;-0,599162967
20100428;-1,786352496;0,442015376;0,468224461;0,25099593
20100429;2,439949594;0,855199942;0,89605318;0,456721107
20100430;3,771619933;0,61948116;0,764908116;0,950228508
20100503;3,574009473;1,700914121;1,732991604;1,778818805
20100504;-3,699558768;-3,745927911;-3,759208414;-3,458619885
20100505;0,501254182;-3,63719674;-3,419733091;-2,714096255
20100506;1,180504545;-3,423136492;-3,320406078;-3,160018821
20100507;-4,097642275;-1,973498584;-1,851904777;-1,083737228
20100510;-1,818231908;2,336112298;2,340008247;2,190249209
20100511;2,778854089;0,460744231;0,534176334;0,491682427
20100512;0,318167624;0,91436175;0,904001817;0,750003516
20100513;0,506971935;-1,184168144;-1,170733304;-1,276079752
20100514;-1,080404535;-4,393276762;-4,30400651;-3,774032798
20100517;-3,577617317;-3,699042909;-3,679020915;-3,600607141
20100518;1,250427612;-0,89614724;-0,99108839;-1,054796651
20100519;-3,799190664;-0,999198159;-1,121806636;-1,419711012
20100520;-0,135961952;-2,542568078;-2,584826264;-2,459455337
20100521;1,015237146;-0,222965533;-0,17932276;0,284900478
20100524;3,766550289;-0,714038736;-0,664914487;-0,53160579
20100525;-1,436994028;-2,302546294;-2,263080629;-1,810360344
20100526;3,23652845;3,100255373;2,955604172;2,471198511
20100527;-1,346605793;3,989600138;3,991060625;3,913129837
20100528;-2,483787814;-0,860914653;-0,825680546;-0,273597982
20100531;0;0,847519703;0,785884831;0,620734457
20100601;0,198347172;-2,633159732;-2,485183981;-1,684907254
20100602;0,854987122;1,420206856;1,404669233;1,437075653
20100603;-0,065509337;2,225889699;2,110090896;1,685467715
20100604;0,522877008;-4,50245538;-4,471443659;-4,032904947
20100607;-0,785344351;0,041605992;0,054914883;0,342357527
20100608;3,041321431;0,249273083;0,164563943;-0,329656695
20100609;0,445151768;2,63617834;2,270125202;1,749903027
20100610;-1,921904127;1,470127795;1,553831599;1,375742092
20100611;1,029610125;-1,216946235;-1,124115461;-0,964757019
20100614;1,650831141;0,689657906;0,53133022;0,322620952
20100615;-0,568362755;1,885366136;1,678988496;1,267943373
20100616;-1,403084242;1,339880906;1,338234843;1,106999931
20100617;0,895146642;0,688690389;0,437966038;0,362275484
20100618;0,381194871;-0,586362419;-0,450507582;-0,44699561
20100621;0,442898541;0,764140244;0,512917869;0,507247464
20100622;-3,207459045;-0,994525601;-0,940268947;-0,773978951
20100623;0,195376161;-2,294183958;-2,25472898;-2,110248838
20100624;-0,78380545;0,261883088;0,051519836;-0,223436041
20100625;1,108586508;2,134759895;2,316509338;2,187894549
20100628;0,064829824;-0,68075531;-0,51718816;-0,377611753
20100629;-1,370331394;-2,810091458;-2,951959724;-2,809416873
20100630;0,262467342;-0,571620034;-0,784625446;-0,869844753
20100701;-0,06555228;-3,624421146;-3,513820851;-3,046703933
20100702;0,718722467;-0,958407225;-1,080056982;-1,023362382
20100705;0,195122013;-0,251537304;-0,013746649;0,223934757
20100706;-1,373917588;-0,027987686;0,192281339;0,367744045
20100707;-2,197890672;2,842354701;2,733963757;2,677518807
20100708;-3,077165867;1,61925006;1,747000492;1,745995771
20100709;1,721212888;0,945853984;0,549523822;0,238020783
20100712;-4,039546434;-1,401985712;-1,697520859;-1,665443491
20100713;-1,575963849;3,01969706;2,877896455;2,64907839
20100714;1,148612772;-0,091270624;-0,090305108;-0,1487911
20100715;-0,429185208;-0,746320976;-0,621441669;-0,609871826
20100716;2,197890672;-0,950753233;-0,8346423;-0,676440009
20100719;2,081962778;0,331148061;0,431232292;0,326264563
20100720;-2,292563067;0,790309698;0,636903433;0,46247192
20100721;-2,059000677;-1,121457759;-0,963423674;-0,550207715
20100722;2,199450138;3,19891497;3,154835773;2,757857341
20100723;-1,698554637;-0,476590069;-0,48284719;-0,317654513
20100726;-3,486191817;0,06453695;0,089120892;0,232231358
20100727;1,394518012;-1,783553104;-1,758823181;-1,537829408
20100728;0,291121021;-0,091990282;-0,103667237;0,161040605
20100729;1,87190491;1,991605041;1,696916923;1,510992447
20100730;0,922974248;0,757530746;0,774557869;0,692548786
20100802;2,374413224;3,321059929;3,137707602;2,664275622
20100803;-0,414938355;2,275327516;2,014386764;1,671869187
20100804;-0,695413095;-0,582243275;-0,276691906;-0,127617629
20100805;0,069759333;-0,720349858;-0,604158435;-0,477105694
20100806;-0,770042307;-1,792716614;-1,588110582;-1,055356887
20100809;2,361220811;1,030105292;1,004664172;1,008687886
20100810;-0,481597078;-1,731159741;-1,609865797;-1,445808318
20100811;-0,692044284;-2,516412733;-2,50891233;-2,432860118
20100812;0,20811662;-2,844532327;-2,899874569;-2,992281365
20100813;0,414938355;-0,501916256;-0,511308882;-0,425905692
20100816;-0,553634632;0,145550803;0,131354281;0,012552564
20100817;0,553634632;1,70428876;1,679180359;1,704975655
20100818;-0,623054975;-0,599741041;-0,582563626;-0,445214685
20100819;3,547438819;-1,541837225;-1,62307228;-1,73786958
20100820;1,000341786;-1,390768606;-1,328393604;-1,141564908
20100823;-1,672839277;-0,86557208;-0,846040097;-0,65271877
20100824;0,940235268;-1,698670982;-1,64528832;-1,357399162
20100825;2,83379753;1,508324221;1,415760102;1,216056383
20100826;-0,848292199;2,074148431;1,994043989;1,910399414
20100827;0,196399408;2,149486066;2,123834417;2,023046018
20100830;1,105702322;-0,065252857;-0,025947068;0,123548323
20100831;-1,236592393;-2,592052021;-2,62930882;-2,399215418
20100901;0,782782862;2,265147513;2,278362857;2,151965941
20100902;2,502536757;0,756788581;0,648931544;0,419961092
20100903;-0,253807243;-0,33854199;-0,323939383;-0,296259938
20100906;-0,127145599;0,260518579;0,142662627;-0,086574738
20100907;0,127145599;1,125424206;1,082763865;1,205278396
20100908;-0,829350846;0,551601681;0,288709169;0,207608306
20100909;-0,642675734;-0,899517759;-0,919228282;-1,042378682
20100910;-1,494019345;0,886724309;0,843993169;0,651227957
20100913;0,130804466;1,106951948;0,824489368;0,817227211
20100914;-0,196270917;0,164359352;0,236098277;0,279007884
20100915;0,97752489;0,189047885;0,124038716;0,096864035
20100916;-1,043034228;-1,190641045;-1,197171051;-1,205347277
20100917;0,327118381;-0,344629864;-0,364482274;-0,34355862
20100920;-1,912356333;1,409278704;1,363117461;1,233754121
20100921;-0,735051756;-1,141130679;-1,086492112;-1,098643863
20100922;0,801607499;-0,601140136;-0,541392572;-0,467520537
20100923;-0,935835707;0,205049412;0,151381384;0,110926245
20100924;2,71629817;0,968283779;0,778507197;0,687456673
20100927;0,586511945;-0,381098022;-0,539287693;-0,539746158
20100928;1,803010852;0,178026497;0,263736417;0,245700369
20100929;-0,127713938;2,58353973;2,612019513;2,424361161
20100930;-1,545426765;1,888699753;1,876227646;1,815750354
20101001;-0,324992161;1,734356372;1,664921322;1,552047025
20101004;-0,587660849;-0,56277464;-0,627035477;-0,685531064
20101005;1,945586662;1,855870539;1,717891405;1,664970824
20101006;0;0,258976013;0,256320774;0,160403334
20101007;-0,644332126;-1,934893291;-1,760815537;-1,720497378
20101008;0,644332126;0,716592103;0,766829688;0,846627266
20101011;1,719240054;-0,369598036;-0,164667174;-0,196520496
20101012;-0,569802111;-0,263126572;-0,377403444;-0,33613477
20101013;-0,764822084;1,149778565;1,092907053;0,959046001
20101014;-0,577479949;-0,769007043;-0,633136128;-0,518822862
20101015;-0,58083416;-2,100287224;-1,971794493;-1,878592087
20101018;-0,454103927;2,301983917;2,277138241;2,213252835
20101019;-2,301976031;-3,952892706;-3,99526883;-3,86402365
20101020;0,795232819;3,036055897;2,934313458;2,716916465
20101021;-1,932749267;-2,139959555;-2,083658188;-1,953462918
20101022;1,403297335;1,371463938;1,346174175;1,24005132
20101025;0,595436758;0,696699515;0,595168999;0,491746688
20101026;-1,061017911;0,143540695;0,106755244;0,105060419
20101027;0,664454272;-0,515310626;-0,49916909;-0,397475389
20101028;-1,266261504;0,431603595;0,380545114;0,292414969
20101029;-1,895791374;-0,527769007;-0,726669467;-0,84448074
20101101;0,409277515;1,752443965;1,730516102;1,705051233
20101102;0,136054443;0,929254467;0,912393743;0,853227821
20101103;-0,136054443;1,129297757;1,1116372;1,01662878
20101104;-2,132863789;1,858064695;1,825701098;1,690371554
20101105;0,89997146;0,12492194;0,180750162;0,256682246
20101108;-1,878316091;0,396443856;0,383012747;0,422645496
20101109;0,420463128;-0,147067168;-0,202588702;-0,222222314
20101110;1,319921907;0,709103089;0,684895733;0,499307556
20101111;2,386748141;-0,067317404;-0,033573947;0,033198694
20101112;0,403497521;-2,926815986;-2,94188971;-2,918931972
20101115;1,399556333;0,265451134;0,253281277;0,170735913
20101116;-3,228256125;-2,367595575;-2,361810672;-2,25426452
20101117;1,694381437;-1,72613059;-1,733804268;-1,689189725
20101118;0,40241503;2,103089454;2,039435163;1,793822647
20101119;0,133779284;-0,838307052;-0,836824967;-0,887027291
20101122;0,798939003;-0,451575337;-0,438883333;-0,387620148
20101123;-0,398671624;-0,849236609;-0,823639392;-0,684934185
20101124;0,861788562;3,063696946;3,033933934;2,919403968
20101125;-0,463116938;0,302431311;0,313461683;0,310255923
20101126;0;-0,605780045;-0,616245192;-0,633022773
20101129;-0,865806274;2,035693707;1,997641626;1,898501669
20101130;-1,279048066;-1,63919173;-1,683230887;-1,748516062
20101201;0,540541857;3,375799699;3,327352053;3,076467155
20101202;-1,152164558;2,027246971;1,92688481;1,464902458
20101203;0,543849063;0,801717544;0,900511247;0,735418495
20101206;0,810267769;0,032810193;0,032792261;-0,131319782
20101207;-0,539448375;-0,065631155;0,010928365;0,371625742
20101208;-0,814668457;-0,680722875;-0,327582735;0,284308557
20101209;-0,958911457;0,242077583;0,065602452;-0,142053239
20101210;0,412088495;-0,562077856;0;0
20101213;-0,33613477;0,781641014;0,294679613;0,098366039
20101214;-0,540176871;0,021929825;-0,021798365;0,272732401
20101215;-0,884058801;0,817220566;0,673549532;0,738090836
20101216;-0,547946576;-0,598641244;-0,477535095;-0,335807064
20101217;-1,941808586;0,076390029;0,086994351;0,05423876
20101220;-0,56179923;1,160470699;1,016554661;0,992778198
20101221;-0,14094435;0,494784273;0,40803235;0,214523304
20101222;0,982464043;0,48167072;0,374352007;0,139193769
20101223;-1,69018108;0,638639744;0,564221436;0,586762232
20101224;0,070997518;-0,51058509;-0,542872162;-0,565364992
20101229;1,3394631;-0,254615033;-0,201409937;-0,180687725
20101230;-0,843886865;-1,121626884;-0,981027275;-0,779626953
20110103;0,563381772;0,094941723;0,210393513;0,26331049
20110104;1,32544668;-1,390902075;-1,396848109;-1,004289851
20110105;0,69061048;2,084400704;1,931356534;2,081875212
20110106;1,09515126;-1,031479517;-1,114159097;-0,773011266
20110107;-0,409277515;-1,266985274;-1,287183348;-1,415167772
20110110;-2,772180293;2,507669888;2,328147482;2,063231083
20110111;0,560618147;1,976164873;1,567153655;1,211633939
20110112;-0,420168685;0,369648229;0;0
20110113;0,21030502;-0,287386013;0,246837521;0,102880668
